"fecha","subcategoria","ecommerce","marca","producto","precio.antes","precio.actual"
"2017-09-13","Zapatos-Mujer","Falabella","SYBILLA","Zapatos Angela Gris","S/ 79","S/ 49.90"
"2017-09-13","Zapatos-Mujer","Falabella","Modare","Botines Napa Soft Pl...","S/ 189","S/ 132"
"2017-09-13","Zapatos-Mujer","Falabella","Coniglio","Botines Love II Niña","S/ 129","S/ 49.90"
"2017-09-13","Zapatos-Mujer","Falabella","Molekinha","Zapatos Niña Camurca...",NA,"S/ 69"
"2017-09-13","Zapatos-Mujer","Falabella","Clarks","Zapatos Couture Bloo...","S/ 279","S/ 111.60"
"2017-09-13","Zapatos-Mujer","Falabella","Vizzano","Zapatillas Veludo Bi...",NA,"S/ 169"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Ballerinas Ln Ri De ...",NA,"S/ 59"
"2017-09-13","Zapatos-Mujer","Falabella","Aldo","Zapatos Mujer City F...",NA,"S/ 279"
"2017-09-13","Zapatos-Mujer","Falabella","Aldo","Zapatos Mujer Adeini...",NA,"S/ 329"
"2017-09-13","Zapatos-Mujer","Falabella","Vizzano","Zapatos de Vestir Mu...",NA,"S/ 159"
"2017-09-13","Zapatos-Mujer","Falabella","North Star","Zapatillas Mujer Pet...",NA,"S/ 109"
"2017-09-13","Zapatos-Mujer","Falabella","North Star","Zapatillas Mujer Pra...",NA,"S/ 99"
"2017-09-13","Zapatos-Mujer","Falabella","Kolosh","Zapatillas Karuna Ke...",NA,"S/ 209"
"2017-09-13","Zapatos-Mujer","Falabella","Adidas","Zapatillas Mujer Cou...",NA,"S/ 229"
"2017-09-13","Zapatos-Mujer","Falabella","Kolosh","Zapatillas Specchio ...",NA,"S/ 249"
"2017-09-13","Zapatos-Mujer","Falabella","Tangüis","Zapatos Mujer Casual...",NA,"S/ 219"
"2017-09-13","Zapatos-Mujer","Falabella","Mango","Zapato Gabar1",NA,"S/ 299"
"2017-09-13","Zapatos-Mujer","Falabella","Vizzano","Zapatos Camurca Flex...",NA,"S/ 159"
"2017-09-13","Zapatos-Mujer","Falabella","Yamp","Botas Niña Sunny 2","S/ 69","S/ 39.90"
"2017-09-13","Zapatos-Mujer","Falabella","Salomon","Zapatillas Speedcros...",NA,"S/ 469"
"2017-09-13","Zapatos-Mujer","Falabella","Reebok","Zapatillas Astroride...",NA,"S/ 279"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatos Mujer Sport ...","S/ 129","S/ 99"
"2017-09-13","Zapatos-Mujer","Falabella","Salomon","Zapatillas Footwear/...",NA,"S/ 389"
"2017-09-13","Zapatos-Mujer","Falabella","Vizzano","Ballerinas Camur Fle...",NA,"S/ 99"
"2017-09-13","Zapatos-Mujer","Falabella","Olympikus","Zapatillas Deportiva...",NA,"S/ 139"
"2017-09-13","Zapatos-Mujer","Falabella","Beira Rio","Botines Napa Madri N...","S/ 209","S/ 146"
"2017-09-13","Zapatos-Mujer","Falabella","Clarks","Zapatos Barley Rose","S/ 349","S/ 139.60"
"2017-09-13","Zapatos-Mujer","Falabella","Reebok","Zapatillas Mujer Ast...",NA,"S/ 229"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatos Mujer Sport ...","S/ 129","S/ 99"
"2017-09-13","Zapatos-Mujer","Falabella","Sybilla","Zapatillas Mujer Urb...","S/ 129","S/ 79"
"2017-09-13","Zapatos-Mujer","Falabella","Molekinha","Botines Mx Glit Glam...","S/ 139","S/ 97"
"2017-09-13","Zapatos-Mujer","Falabella","Converse","Zapatillas Mujer Bre...",NA,"S/ 259"
"2017-09-13","Zapatos-Mujer","Falabella","Minnie","Zapatillas Niña 2MN1...",NA,"S/ 79.90"
"2017-09-13","Zapatos-Mujer","Falabella","Tangüis","Zapato de Vestir 5CS...",NA,"S/ 219"
"2017-09-13","Zapatos-Mujer","Falabella","Converse","Zapatillas Mujer Urb...","S/ 279","S/ 223.20"
"2017-09-13","Zapatos-Mujer","Falabella","Beira Rio","Zapatos Camurca Flex...",NA,"S/ 139"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatos Hombre Sport...","S/ 179","S/ 159"
"2017-09-13","Zapatos-Mujer","Falabella","Naturalizer","Zapatillas Urbanas M...",NA,"S/ 299"
"2017-09-13","Zapatos-Mujer","Falabella","Molekinha","Alpargatas Tc Li Na ...",NA,"S/ 59"
"2017-09-13","Zapatos-Mujer","Falabella","Nike","Zapatillas Mujer Air...",NA,"S/ 419"
"2017-09-13","Zapatos-Mujer","Falabella","Naturalizer","Zapatos Mujer Casual...",NA,"S/ 299"
"2017-09-13","Zapatos-Mujer","Falabella","Sybilla","Zapatillas Mujer Urb...","S/ 129","S/ 79"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Mocasines Cm Fl Np T...",NA,"S/ 59"
"2017-09-13","Zapatos-Mujer","Falabella","Mango","Sandalias Kate",NA,"S/ 199"
"2017-09-13","Zapatos-Mujer","Falabella","Adidas","Zapatillas  Terrex A...",NA,"S/ 279"
"2017-09-13","Zapatos-Mujer","Falabella","North Star","Zapatillas Mujer Cap...",NA,"S/ 134"
"2017-09-13","Zapatos-Mujer","Falabella","North Star","Zapatillas Mujer New...",NA,"S/ 109"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Ballerinas Ca Fl Vz ...",NA,"S/ 79"
"2017-09-13","Zapatos-Mujer","Falabella","Skechers","Zapatillas Urbanas M...","S/ 239","S/ 167.30"
"2017-09-13","Zapatos-Mujer","Falabella","Adidas","Zapatillas Mujer Cam...",NA,"S/ 299"
"2017-09-13","Zapatos-Mujer","Falabella","Molekinha","Botines Cam Flex Np ...","S/ 119","S/ 83"
"2017-09-13","Zapatos-Mujer","Falabella","Naturalizer","Zapatos Casual Mujer...",NA,"S/ 299"
"2017-09-13","Zapatos-Mujer","Falabella","Modare","Zapatos Sense Micro ...",NA,"S/ 99"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Mocasines Cm Fl Vz C...",NA,"S/ 59"
"2017-09-13","Zapatos-Mujer","Falabella","Beira Rio","Mocasines Camurca Fl...",NA,"S/ 99"
"2017-09-13","Zapatos-Mujer","Falabella","Clarks","Zapatos Kendra Sienn...","S/ 349","S/ 139.60"
"2017-09-13","Zapatos-Mujer","Falabella","Sanuk","Alpargatas W SCRIBBL...",NA,"S/ 99"
"2017-09-13","Zapatos-Mujer","Falabella","Ipanema","Sandalias Mujer Rosa...",NA,"S/ 49.90"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Alpargatas Vz Cro Np...",NA,"S/ 69"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Zapatillas Tec List ...",NA,"S/ 69"
"2017-09-13","Zapatos-Mujer","Falabella","Naturalizer","Zapatos Casual Mujer...",NA,"S/ 299"
"2017-09-13","Zapatos-Mujer","Falabella","Beira Rio","Botines Camurcao Gri...","S/ 199","S/ 139"
"2017-09-13","Zapatos-Mujer","Falabella","Aldo","Zapatillas Urbanas M...",NA,"S/ 329"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Zapatillas Nob Pel N...",NA,"S/ 59"
"2017-09-13","Zapatos-Mujer","Falabella","Adidas","Zapatillas de runnin...",NA,"S/ 199"
"2017-09-13","Zapatos-Mujer","Falabella","Chabely","Botas Mujer 7BR081 T...","S/ 259.90","S/ 181"
"2017-09-13","Zapatos-Mujer","Falabella","Chabely","Botas Mujer 7BR088 A...","S/ 199.90","S/ 139"
"2017-09-13","Zapatos-Mujer","Falabella","Basement","Zapatos Casual Mujer...",NA,"S/ 129"
"2017-09-13","Zapatos-Mujer","Falabella","Vizzano","Botines Camurcao Neg...","S/ 159","S/ 111"
"2017-09-13","Zapatos-Mujer","Falabella","Mango","Zapatillas Urbanas M...",NA,"S/ 179"
"2017-09-13","Zapatos-Mujer","Falabella","Beira Rio","Zapatos Ver Cri Bri ...",NA,"S/ 139"
"2017-09-13","Zapatos-Mujer","Falabella","Basement","Botines Mujer Tur ",NA,"S/ 199"
"2017-09-13","Zapatos-Mujer","Falabella","Geox","Zapatos Elidia","S/ 399","S/ 159.60"
"2017-09-13","Zapatos-Mujer","Falabella","Bata","Botines Mujer Lidia","S/ 139","S/ 111"
"2017-09-13","Zapatos-Mujer","Falabella","Adidas","Zapatillas urbanas M...",NA,"S/ 199"
"2017-09-13","Zapatos-Mujer","Falabella","Tangüis","Zapato de Vestir 5CS...",NA,"S/ 219"
"2017-09-13","Zapatos-Mujer","Falabella","Vizzano","Zapatos Ver Cris Bri...",NA,"S/ 129"
"2017-09-13","Zapatos-Mujer","Falabella","SYBILLA","Zapatos Blunt Negro","S/ 129","S/ 79"
"2017-09-13","Zapatos-Mujer","Falabella","Vizzano","Zapatos Lin Bri Ver ...",NA,"S/ 139"
"2017-09-13","Zapatos-Mujer","Falabella","Mango","Zapato Metric",NA,"S/ 129"
"2017-09-13","Zapatos-Mujer","Falabella","Beira Rio","Botines Napa Madri C...","S/ 189","S/ 132"
"2017-09-13","Zapatos-Mujer","Falabella","Chabely","Zapatos Mujer Azul 7...",NA,"S/ 89.90"
"2017-09-13","Zapatos-Mujer","Falabella","Modare","Zapatos Sense Microp...",NA,"S/ 69"
"2017-09-13","Zapatos-Mujer","Falabella","Foresta","Zapatos Mujer Casual...",NA,"S/ 369"
"2017-09-13","Zapatos-Mujer","Falabella","Victoria","Zapatillas Sin Pasad...",NA,"S/ 149"
"2017-09-13","Zapatos-Mujer","Falabella","Beira Rio","Zapatillas Tecido Mo...",NA,"S/ 109"
"2017-09-13","Zapatos-Mujer","Falabella","Molekinha","Ballerinas Mx Glit G...",NA,"S/ 69"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Zapatillas Tc Mes Sp...",NA,"S/ 119"
"2017-09-13","Zapatos-Mujer","Falabella","EMU Australia","Botas Mujer Winton I...","S/ 425","S/ 318"
"2017-09-13","Zapatos-Mujer","Falabella","EMU Australia","Botas Mujer Roadside...","S/ 725","S/ 543"
"2017-09-13","Zapatos-Mujer","Falabella","Beira Rio","Mocasines Ver Cris B...",NA,"S/ 109"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatillas Mujer Spo...","S/ 179","S/ 159"
"2017-09-13","Zapatos-Mujer","Falabella","Azaleia","Botines Garet 048 Ta...","S/ 219","S/ 153.30"
"2017-09-13","Zapatos-Mujer","Falabella","Milano Bags","Zapatos Mujer Casual...",NA,"S/ 399"
"2017-09-13","Zapatos-Mujer","Falabella","Basement","Zapatos Casual Mujer...",NA,"S/ 169"
"2017-09-13","Zapatos-Mujer","Falabella","EMU Australia","Mocasines Mujer Amit...",NA,"S/ 295"
"2017-09-13","Zapatos-Mujer","Falabella","Milano Bags","Botines Mujer 7423I1...","S/ 429","S/ 257.40"
"2017-09-13","Zapatos-Mujer","Falabella","Modare","Botines Nb Sof Elas ...","S/ 159","S/ 111"
"2017-09-13","Zapatos-Mujer","Falabella","Converse","Zapatillas Mujer Ani...",NA,"S/ 299"
"2017-09-13","Zapatos-Mujer","Falabella","Olympikus","Zapatillas Angel Mar...",NA,"S/ 169"
"2017-09-13","Zapatos-Mujer","Falabella","Beira Rio","Mocasines Metal Vega...",NA,"S/ 99"
"2017-09-13","Zapatos-Mujer","Falabella","Beira Rio","Sandalias Napa Turim...",NA,"S/ 109"
"2017-09-13","Zapatos-Mujer","Falabella","Vizzano","Zapatillas Pel Max G...",NA,"S/ 159"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Ballerinas Cam Fle N...",NA,"S/ 49"
"2017-09-13","Zapatos-Mujer","Falabella","EMU Australia","Botas Mujer Featherw...","S/ 519","S/ 389"
"2017-09-13","Zapatos-Mujer","Falabella","Modare","Ballerinas Sen Micro...",NA,"S/ 69"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Ballerinas Tec List ...",NA,"S/ 59"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Alpargatas Br Max Na...",NA,"S/ 39"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatillas Mujer Spo...",NA,"S/ 229"
"2017-09-13","Zapatos-Mujer","Falabella","Skechers","Zapatillas Urbanas M...","S/ 239","S/ 167.30"
"2017-09-13","Zapatos-Mujer","Falabella","Mango","Sandalias Matilda",NA,"S/ 259"
"2017-09-13","Zapatos-Mujer","Falabella","Mango","Sandalias Romi",NA,"S/ 269"
"2017-09-13","Zapatos-Mujer","Falabella","Bata","Balerinas Mujer Katy",NA,"S/ 59"
"2017-09-13","Zapatos-Mujer","Falabella","EMU Australia","Botas Mujer Sandy Ba...","S/ 660","S/ 495"
"2017-09-13","Zapatos-Mujer","Falabella","Azaleia","Botines Martina 025 ...","S/ 199","S/ 139.30"
"2017-09-13","Zapatos-Mujer","Falabella","Nike","Zapatillas Mujer Air...","S/ 369","S/ 295.20"
"2017-09-13","Zapatos-Mujer","Falabella","Vizzano","Zapatos Lino Brillo ...",NA,"S/ 139"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Zapatillas Tc Et Ge ...",NA,"S/ 69"
"2017-09-13","Zapatos-Mujer","Falabella","SYBILLA","Zapatos Almendra P S...","S/ 79","S/ 49.90"
"2017-09-13","Zapatos-Mujer","Falabella","Colloky","Botines Shiny Zipper...","S/ 199","S/ 99.50"
"2017-09-13","Zapatos-Mujer","Falabella","Converse","Zapatillas Mujer Sna...",NA,"S/ 239"
"2017-09-13","Zapatos-Mujer","Falabella","Amphora","Botas Mujer Palermo",NA,"S/ 589"
"2017-09-13","Zapatos-Mujer","Falabella","Basement","Botines Creypu Ca","S/ 299","S/ 99"
"2017-09-13","Zapatos-Mujer","Falabella","Atrium","Zapatos Casual Mujer...","S/ 99","S/ 79"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatillas Mujer Spo...","S/ 199","S/ 159"
"2017-09-13","Zapatos-Mujer","Falabella","New Balance","Zapatillas Urbana Mu...",NA,"S/ 229"
"2017-09-13","Zapatos-Mujer","Falabella","Puma","Zapatillas Mujer Bas...",NA,"S/ 349"
"2017-09-13","Zapatos-Mujer","Falabella","Peak","Zapatillas Mujer Urb...",NA,"S/ 129"
"2017-09-13","Zapatos-Mujer","Falabella","North Star","Zapatillas Mujer Las...",NA,"S/ 84"
"2017-09-13","Zapatos-Mujer","Falabella","Basement","Calzado Mujer Casual...",NA,"S/ 169"
"2017-09-13","Zapatos-Mujer","Falabella","Bata","Zapatos Mujer Atlant...",NA,"S/ 109"
"2017-09-13","Zapatos-Mujer","Falabella","Converse","Zapatillas Urbanas M...",NA,"S/ 249"
"2017-09-13","Zapatos-Mujer","Falabella","Mango","Ballerinas Lili1",NA,"S/ 179"
"2017-09-13","Zapatos-Mujer","Falabella","Chabely","Zapatos Mujer Nude 7...",NA,"S/ 109.90"
"2017-09-13","Zapatos-Mujer","Falabella","Olympikus","Zapatillas Mist 2 Ne...","S/ 189","S/ 132.30"
"2017-09-13","Zapatos-Mujer","Falabella","Adidas","Zapatillas Fluidclou...","S/ 279","S/ 167.40"
"2017-09-13","Zapatos-Mujer","Falabella","Beira Rio","Mocasines Lon Vera N...",NA,"S/ 99"
"2017-09-13","Zapatos-Mujer","Falabella","Modare","Botines Napa Soft Pl...","S/ 189","S/ 132"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Zapatillas Tel Gla M...",NA,"S/ 169"
"2017-09-13","Zapatos-Mujer","Falabella","North Star","Zapatillas Mujer Pet...",NA,"S/ 109"
"2017-09-13","Zapatos-Mujer","Falabella","North Star","Zapatillas Mujer Mad...",NA,"S/ 109"
"2017-09-13","Zapatos-Mujer","Falabella","Kolosh","Zapatillas Minus Met...",NA,"S/ 209"
"2017-09-13","Zapatos-Mujer","Falabella","Vizzano","Zapatos Camurca Flex...",NA,"S/ 159"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatos Mujer Sport ...","S/ 129","S/ 99"
"2017-09-13","Zapatos-Mujer","Falabella","Atrium","Botines Dali Ca","S/ 179","S/ 79"
"2017-09-13","Zapatos-Mujer","Falabella","Modare","Zapatos Sense Microp...",NA,"S/ 99"
"2017-09-13","Zapatos-Mujer","Falabella","Ipanema","Sandalias Mujer Fucs...",NA,"S/ 34.90"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Ballerinas Tec Jea F...",NA,"S/ 39"
"2017-09-13","Zapatos-Mujer","Falabella","North Star","Zapatillas Mujer Roy...",NA,"S/ 69"
"2017-09-13","Zapatos-Mujer","Falabella","Chabely","Botas Mujer 7BR088 N...","S/ 199.90","S/ 139"
"2017-09-13","Zapatos-Mujer","Falabella","Aldo","Zapatos Mujer City F...",NA,"S/ 449"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatillas Mujer Spo...","S/ 199","S/ 159"
"2017-09-13","Zapatos-Mujer","Falabella","Azaleia","Zapatos Mujer Metal ...",NA,"S/ 139"
"2017-09-13","Zapatos-Mujer","Falabella","Vizzano","Zapatos Jaquard Tram...",NA,"S/ 149"
"2017-09-13","Zapatos-Mujer","Falabella","Modare","Zapatos Napa Tra Rus...",NA,"S/ 99"
"2017-09-13","Zapatos-Mujer","Falabella","Aldo","Zapatos Mujer Sport ...",NA,"S/ 299"
"2017-09-13","Zapatos-Mujer","Falabella","Yamp","Botas Niñas Sun Gli","S/ 69","S/ 39.90"
"2017-09-13","Zapatos-Mujer","Falabella","Aldo","Zapatos Mujer City F...",NA,"S/ 199"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Ballerinas Camurc Fl...",NA,"S/ 69"
"2017-09-13","Zapatos-Mujer","Falabella","Beira Rio","Zapatos Ver Cris Bri...",NA,"S/ 109"
"2017-09-13","Zapatos-Mujer","Falabella","EMU Australia","Botas Mujer Charlott...","S/ 660","S/ 495"
"2017-09-13","Zapatos-Mujer","Falabella","Amphora","Botines Mujer Bolena...",NA,"S/ 539"
"2017-09-13","Zapatos-Mujer","Falabella","Basement","Botines Creypu Negro","S/ 299","S/ 99"
"2017-09-13","Zapatos-Mujer","Falabella","Skechers","Zapatillas Mujer Urb...",NA,"S/ 249"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatos Mujer Sport ...",NA,"S/ 179"
"2017-09-13","Zapatos-Mujer","Falabella","Modare","Zapatos Nobuck Soft ...",NA,"S/ 149"
"2017-09-13","Zapatos-Mujer","Falabella","Victoria","Zapatillas Plataform...",NA,"S/ 209"
"2017-09-13","Zapatos-Mujer","Falabella","Guess","Zapatos de Vestir Mu...",NA,"S/ 449"
"2017-09-13","Zapatos-Mujer","Falabella","Victoria","Zapatillas Plataform...",NA,"S/ 209"
"2017-09-13","Zapatos-Mujer","Falabella","Modare","Zapatos Napa Moscow ...",NA,"S/ 149"
"2017-09-13","Zapatos-Mujer","Falabella","Mango","Sandalias Jute",NA,"S/ 269"
"2017-09-13","Zapatos-Mujer","Falabella","Kolosh","Zapatillas Taliba Sa...",NA,"S/ 199"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatos Mujer Dress ...",NA,"S/ 169"
"2017-09-13","Zapatos-Mujer","Falabella","Kolosh","Zapatillas Taliba Bl...",NA,"S/ 169"
"2017-09-13","Zapatos-Mujer","Falabella","Vizzano","Mocasines Vizzano 12...","S/ 149","S/ 74.50"
"2017-09-13","Zapatos-Mujer","Falabella","Chabely","Botas Mujer 7BR089 C...","S/ 229.90","S/ 160"
"2017-09-13","Zapatos-Mujer","Falabella","Zaxy","Sandalias Mujer Fucs...",NA,"S/ 54.90"
"2017-09-13","Zapatos-Mujer","Falabella","Puma","Zapatillas Urbanas M...",NA,"S/ 399"
"2017-09-13","Zapatos-Mujer","Falabella","Vizzano","Zapatos de Vestir Pe...","S/ 159","S/ 111.30"
"2017-09-13","Zapatos-Mujer","Falabella","Vizzano","Zapatos Gamuza Grafi...",NA,"S/ 149"
"2017-09-13","Zapatos-Mujer","Falabella","Nine West","Zapatos Mujer Casual...",NA,"S/ 269"
"2017-09-13","Zapatos-Mujer","Falabella","Kolosh","Zapatillas Moletom G...",NA,"S/ 149"
"2017-09-13","Zapatos-Mujer","Falabella","Adidas","Zapatillas de runnin...",NA,"S/ 249"
"2017-09-13","Zapatos-Mujer","Falabella","Sybilla","Zapatillas Mujer Urb...","S/ 129","S/ 79"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatos Mujer Dress ...",NA,"S/ 169"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatos Hombre City ...","S/ 179","S/ 159"
"2017-09-13","Zapatos-Mujer","Falabella","Clarks","Botines Malvet Doris","S/ 499","S/ 199.60"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatos Mujer Sport ...","S/ 129","S/ 99"
"2017-09-13","Zapatos-Mujer","Falabella","Mango","Sandalias Zizu",NA,"S/ 129"
"2017-09-13","Zapatos-Mujer","Falabella","Modare","Zapatos Camurca Flex...",NA,"S/ 109"
"2017-09-13","Zapatos-Mujer","Falabella","Beira Rio","Zapatos Veludo Viena...",NA,"S/ 119"
"2017-09-13","Zapatos-Mujer","Falabella","Molekinha","Botas Tela Glamour D...","S/ 79","S/ 55"
"2017-09-13","Zapatos-Mujer","Falabella","Molekinha","Alpargatas Lona Vera...",NA,"S/ 69"
"2017-09-13","Zapatos-Mujer","Falabella","Sanuk","Alpargatas W DONNA B...",NA,"S/ 99"
"2017-09-13","Zapatos-Mujer","Falabella","Beira Rio","Zapatillas Napa Turi...",NA,"S/ 139"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatos Mujer Sport ...",NA,"S/ 129"
"2017-09-13","Zapatos-Mujer","Falabella","Naturalizer","Botines Elisabeth1 N...","S/ 459","S/ 275.40"
"2017-09-13","Zapatos-Mujer","Falabella","Aldo","Zapatos Mujer City F...",NA,"S/ 279"
"2017-09-13","Zapatos-Mujer","Falabella","Aldo","Zapatos Mujer City F...",NA,"S/ 299"
"2017-09-13","Zapatos-Mujer","Falabella","Steve Madden","Zapatos Mujer Ladder...",NA,"S/ 329"
"2017-09-13","Zapatos-Mujer","Falabella","Modare","Ballerinas Np Se Fl ...",NA,"S/ 69"
"2017-09-13","Zapatos-Mujer","Falabella","Bata","Zapatos Mujer Anadel...",NA,"S/ 129"
"2017-09-13","Zapatos-Mujer","Falabella","Nike","Zapatillas Wmns Nike...",NA,"S/ 189"
"2017-09-13","Zapatos-Mujer","Falabella","Modare","Zapatillas Np S Pl N...",NA,"S/ 159"
"2017-09-13","Zapatos-Mujer","Falabella","SYBILLA","Zapatos Almendra Dor...","S/ 79","S/ 49.90"
"2017-09-13","Zapatos-Mujer","Falabella","Reebok","Zapatillas Dashhex T...",NA,"S/ 179"
"2017-09-13","Zapatos-Mujer","Falabella","Vizzano","Botas Camu Np Str Ca...","S/ 169","S/ 118"
"2017-09-13","Zapatos-Mujer","Falabella","Aldo","Zapatillas Mujer Spo...",NA,"S/ 329"
"2017-09-13","Zapatos-Mujer","Falabella","Vans","Zapatillas Authentic...","S/ 229","S/ 160.30"
"2017-09-13","Zapatos-Mujer","Falabella","Modare","Botines Napa Sense F...","S/ 189","S/ 132"
"2017-09-13","Zapatos-Mujer","Falabella","Kolosh","Zapatillas Frisco Mi...",NA,"S/ 149"
"2017-09-13","Zapatos-Mujer","Falabella","New Balance","Zapatillas Running",NA,"S/ 159"
"2017-09-13","Zapatos-Mujer","Falabella","Molekinha","Ballerinas Ca Fle Vz...",NA,"S/ 79"
"2017-09-13","Zapatos-Mujer","Falabella","Adidas","Zapatillas urbanas M...",NA,"S/ 229"
"2017-09-13","Zapatos-Mujer","Falabella","Aldo","Sandalias Mujer Till...",NA,"S/ 299"
"2017-09-13","Zapatos-Mujer","Falabella","Máxima","Zapatos Mujer Mule F...",NA,"S/ 349"
"2017-09-13","Zapatos-Mujer","Falabella","Mango","Zapato Ribo",NA,"S/ 159"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Botines Camu Camu Fl...","S/ 109","S/ 76"
"2017-09-13","Zapatos-Mujer","Falabella","Aldo","Mocasines Mujer City...",NA,"S/ 279"
"2017-09-13","Zapatos-Mujer","Falabella","Aldo","Zapatos Mujer Dress ...",NA,"S/ 399"
"2017-09-13","Zapatos-Mujer","Falabella","CAT","Botines para Mujer K...",NA,"S/ 429"
"2017-09-13","Zapatos-Mujer","Falabella","Skechers","Zapatillas Breathe E...","S/ 229","S/ 160.30"
"2017-09-13","Zapatos-Mujer","Falabella","Molekinha","Ballerinas Lona Vera...",NA,"S/ 79"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatillas Mujer Spo...","S/ 229","S/ 159"
"2017-09-13","Zapatos-Mujer","Falabella","EMU Australia","Botas Mujer Shorelin...","S/ 659","S/ 494"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatos Mujer Dress ...",NA,"S/ 169"
"2017-09-13","Zapatos-Mujer","Falabella","Adidas","Zapatillas Mujer Zx ...",NA,"S/ 329"
"2017-09-13","Zapatos-Mujer","Falabella","Clarks","Zapatos Rosalyn Bell...","S/ 379","S/ 189.50"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Ballerinas Np Sard N...",NA,"S/ 79"
"2017-09-13","Zapatos-Mujer","Falabella","Kolosh","Zapatillas Wolford K...",NA,"S/ 149"
"2017-09-13","Zapatos-Mujer","Falabella","North Star","Zapatillas Mujer Hig...",NA,"S/ 79"
"2017-09-13","Zapatos-Mujer","Falabella","Chabely","Botas Mujer 7BR075 B...","S/ 219.90","S/ 153"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Zapatillas Np Flo Co...",NA,"S/ 129"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Ballerinas Nob Tres ...",NA,"S/ 59"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatos Mujer Sport ...","S/ 129","S/ 99"
"2017-09-13","Zapatos-Mujer","Falabella","Azaleia","Zapatos Mujer Grafit...",NA,"S/ 139"
"2017-09-13","Zapatos-Mujer","Falabella","Modare","Zapatos Napa Sense F...",NA,"S/ 119"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Ballerinas Vz Cr Neo...",NA,"S/ 89"
"2017-09-13","Zapatos-Mujer","Falabella","Puma","Zapatillas Mujer Pum...",NA,"S/ 249"
"2017-09-13","Zapatos-Mujer","Falabella","Chabely","Zapatos Mujer Navy 7...",NA,"S/ 84.90"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatillas Hombre Sp...","S/ 179","S/ 159"
"2017-09-13","Zapatos-Mujer","Falabella","Moleca","Alpargatas Vz Cro Np...",NA,"S/ 69"
"2017-09-13","Zapatos-Mujer","Falabella","Sybilla","Zapatillas Urbana Mu...","S/ 99","S/ 79"
"2017-09-13","Zapatos-Mujer","Falabella","Beira Rio","Botines Camurcao Gri...","S/ 159","S/ 111"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatillas Mujer Spo...",NA,"S/ 229"
"2017-09-13","Zapatos-Mujer","Falabella","Naturalizer","Zapatos Casual Mujer...",NA,"S/ 299"
"2017-09-13","Zapatos-Mujer","Falabella","Aldo","Zapatillas Mujer Spo...",NA,"S/ 249"
"2017-09-13","Zapatos-Mujer","Falabella","Basement","Calzado Mujer Casual...",NA,"S/ 169"
"2017-09-13","Zapatos-Mujer","Falabella","Mango","Sandalias Misma",NA,"S/ 219"
"2017-09-13","Zapatos-Mujer","Falabella","Aldo","Zapatillas Mujer Spo...",NA,"S/ 249"
"2017-09-13","Zapatos-Mujer","Falabella","Vizzano","Zapatillas de Tenis ...",NA,"S/ 159"
"2017-09-13","Zapatos-Mujer","Falabella","Call It Spring","Zapatos Mujer Dress",NA,"S/ 159"
