"fecha","categoria","ecommerce","marca","producto","precio.antes","precio.actual","recojo.tienda","solo.online"
"2017-08-23","televisores","falabella","Targus","/falabella-pe/product/14828220/Mochila-para-Laptop-Backpack-16-Negro?navAction=push",NA,"S/ 79.90","4",NA
"2017-08-23","televisores","falabella","Razer","/falabella-pe/product/15809097/Pad-Mouse-Goliathus-COSMIC-SMALL?navAction=push",NA,"S/ 79.90",NA,NA
"2017-08-23","televisores","falabella","TP-Link","/falabella-pe/product/15810155/Extensor-de-Rango-Wi-Fi-AC750?navAction=push",NA,"S/ 219",NA,NA
"2017-08-23","televisores","falabella","Casio","/falabella-pe/product/15136339/Calculadora-Cientifica-FX-570-EX?navAction=push",NA,"S/ 89",NA,NA
"2017-08-23","televisores","falabella","Macrotel","/falabella-pe/product/15208137/Pack-2-Pilas-Recargables-AA-+-2-Pilas-Recargables-AAA?navAction=push",NA,"S/ 16.90",NA,NA
"2017-08-23","televisores","falabella","Golla","/falabella-pe/product/13834951/Bolso-Mae-G1447-para-equipos-de-11-Beige?navAction=push",NA,"S/ 159","4",NA
"2017-08-23","televisores","falabella","Sakar","/falabella-pe/product/14251209/Funda-Para-Tablet-Hello-Kitty-7-Gris?navAction=push",NA,"S/ 39.90","4",NA
"2017-08-23","televisores","falabella","Butrich","/falabella-pe/product/15161212/Skin-Corazon-Gigante-13p?navAction=push",NA,"S/ 79",NA,NA
"2017-08-23","televisores","falabella","Magix","/falabella-pe/product/15810429/Insumo-Lapicero-3D-Gris?navAction=push",NA,"S/ 9.90",NA,NA
"2017-08-23","televisores","falabella","Samsung","/falabella-pe/product/15027378/Estuche-para-Galaxy-Tab-E-9,6-Blanco?navAction=push",NA,"S/ 159",NA,NA
"2017-08-23","televisores","falabella","Epson","/falabella-pe/product/13506163/Cartucho-de-Tinta-T196220-Cian?navAction=push",NA,"S/ 39.90","4",NA
"2017-08-23","televisores","falabella","Roccat","/falabella-pe/product/15817160/Mouse-Kone-XTD-Negro?navAction=push",NA,"S/ 354.90",NA,NA
"2017-08-23","televisores","falabella","Razer","/falabella-pe/product/15809094/Teclado-BLACKWIDOX-CHR-Negro?navAction=push",NA,"S/ 879",NA,NA
"2017-08-23","televisores","falabella","Lexar","/falabella-pe/product/15136329/USB-S45-16GB-3.0-SMALL?navAction=push",NA,"S/ 24.90","4",NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/15172612/Impresora-Multifuncional-GT-5810?navAction=push",NA,"S/ 699","4",NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/15813839/Monitor-V5E94AA-18,5-?navAction=push",NA,"S/ 499","4",NA
"2017-08-23","televisores","falabella","Merkury","/falabella-pe/product/15208163/Lapiz-Universal-Pen-Stylus-Soda-Pop-Confetti?navAction=push",NA,"S/ 9.90",NA,NA
"2017-08-23","televisores","falabella","TotoLink","/falabella-pe/product/15889446/Router-Inalambrico-N151RT-Blanco?navAction=push",NA,"S/ 89",NA,NA
"2017-08-23","televisores","falabella","Genius","/falabella-pe/product/14799979/Mouse-Inalambrico-NX-7015-Dorado?navAction=push",NA,"S/ 44.90","4",NA
"2017-08-23","televisores","falabella","Easy Line","/falabella-pe/product/15206830/Funda-reversible-15.4''?navAction=push",NA,"S/ 24.90",NA,NA
"2017-08-23","televisores","falabella","Merkury","/falabella-pe/product/15208167/Funda-Tablet-10-+-Lapiz-Stylus?navAction=push",NA,"S/ 29.90",NA,NA
"2017-08-23","televisores","falabella","Microsoft","/falabella-pe/product/14642661/Teclado-Inalambrico-N9Z-00004-All-in-One-Negro?navAction=push","S/ 129","S/ 49","4",NA
"2017-08-23","televisores","falabella","Kasperky","/falabella-pe/product/15094942/Antivirus-para-3-PC?navAction=push",NA,"S/ 159",NA,NA
"2017-08-23","televisores","falabella","TP-Link","/falabella-pe/product/15810165/Router-Inalambrico-Banda-dual-AC1200?navAction=push",NA,"S/ 319",NA,NA
"2017-08-23","televisores","falabella","Logitech","/falabella-pe/product/15809152/Teclado-G610ORION-Negro?navAction=push",NA,"S/ 499.90",NA,NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/15258715/Notebook-A8-4GB-1TB-14''?navAction=push",NA,"S/ 1,399","4",NA
"2017-08-23","televisores","falabella","Sakar","/falabella-pe/product/15208092/Protector-Para-Iphone-4-4s?navAction=push",NA,"S/ 9.90",NA,NA
"2017-08-23","televisores","falabella","Wacom","/falabella-pe/product/15900189/Tablet-Digital-Intuos-Art-Medium?navAction=push",NA,"S/ 899",NA,NA
"2017-08-23","televisores","falabella","TotoLink","/falabella-pe/product/15889450/Router-Inalambrico-A2004NS-Blanco?navAction=push",NA,"S/ 279",NA,NA
"2017-08-23","televisores","falabella","Genius","/falabella-pe/product/14799983/Teclado-Slimstar-KB-8000X?navAction=push",NA,"S/ 79.90","4",NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/14923839/Tinta-46-Negro-Tripack?navAction=push",NA,"S/ 82.90","4",NA
"2017-08-23","televisores","falabella","TP-Link","/falabella-pe/product/15810148/Punto-de-Acceso-Inalambrico-N-a-300Mbps?navAction=push",NA,"S/ 159",NA,NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/15773838/All-in-One-23,8-Intel-Core-i5-8GB-2-TB-Blanco?navAction=push",NA,"S/ 3,499","4",NA
"2017-08-23","televisores","falabella","Acer","/falabella-pe/product/15846507/Monitor-Gamer-Curvo-Predator-27P?navAction=push","S/ 2,699","S/ 2,599",NA,NA
"2017-08-23","televisores","falabella","Dell","/falabella-pe/product/14994058/Notebook-14-Intel-Core-i3-6-GB-1-TB-Negro?navAction=push",NA,"S/ 1,699",NA,NA
"2017-08-23","televisores","falabella","Samsung","/falabella-pe/product/15047322/Tablet-9,7-Galaxy-Tab-S2-3-GB-32-GB-Negro?navAction=push",NA,"S/ 1,899","4",NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/14405876/Tinta-670-CZ114AL-Cyan?navAction=push",NA,"S/ 41.90","4",NA
"2017-08-23","televisores","falabella","Genius","/falabella-pe/product/15165415/Teclado-+-Mouse-KM-130-USB?navAction=push",NA,"S/ 49.90","4",NA
"2017-08-23","televisores","falabella","Samsung","/falabella-pe/product/15181442/USB-Samsung-LED-Light-Celeste?navAction=push",NA,"S/ 35",NA,NA
"2017-08-23","televisores","falabella","Merkury","/falabella-pe/product/15208147/Funda-Tablet-7-8-+-Lapiz-Pantalla-Tactil-Stylus?navAction=push",NA,"S/ 29.90",NA,NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/15166356/Botella-de-Tinta-Cyan-GT52?navAction=push",NA,"S/ 34.90","4",NA
"2017-08-23","televisores","falabella","LG","/falabella-pe/product/15796201/Monitor-Gaming-34UM69G-B-34-?navAction=push",NA,"S/ 2,199",NA,NA
"2017-08-23","televisores","falabella","Logitech","/falabella-pe/product/14972825/Audifono-Gamers-G230?navAction=push",NA,"S/ 249","4",NA
"2017-08-23","televisores","falabella","Leotec","/falabella-pe/product/15808138/Teclado-Inalambrico-2,4-GHz-Touch?navAction=push",NA,"S/ 110",NA,NA
"2017-08-23","televisores","falabella","Microsoft","/falabella-pe/product/14328551/Teclado-All-In-One-Media-USB-Po?navAction=push",NA,"S/ 149","4",NA
"2017-08-23","televisores","falabella","LG","/falabella-pe/product/15774305/Monitor-LED-29-UltraWide-Full-HD-IPS-Gaming?navAction=push",NA,"S/ 1,499",NA,NA
"2017-08-23","televisores","falabella","Merkury","/falabella-pe/product/15208170/Funda-para-Tablet-10''?navAction=push",NA,"S/ 19.90",NA,NA
"2017-08-23","televisores","falabella","Case Logic","/falabella-pe/product/14600327/Mochila-Porta-Laptop-17-?navAction=push",NA,"S/ 139","4",NA
"2017-08-23","televisores","falabella","Macrotel","/falabella-pe/product/15208136/Cargador-+-4-pilas?navAction=push",NA,"S/ 38.90",NA,NA
"2017-08-23","televisores","falabella","Lexar","/falabella-pe/product/15136328/USB-S50-64GB-2.0?navAction=push",NA,"S/ 99.90","4",NA
"2017-08-23","televisores","falabella","Merkury","/falabella-pe/product/15208162/Lapiz-Universal-Pen-Stylus-Hip-Hop-Stripe?navAction=push",NA,"S/ 9.90",NA,NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/15735701/Notebook-17,3-Omen-CI7-16GB-1TB-256GB-8GB-Video-FHD?navAction=push",NA,"S/ 7,099",NA,NA
"2017-08-23","televisores","falabella","Bit Defender","/falabella-pe/product/15094938/Antivirus-Internet-para-2-PC?navAction=push",NA,"S/ 119",NA,NA
"2017-08-23","televisores","falabella","Logitech","/falabella-pe/product/15809151/Teclado-G410-Atlas-Spectrum-Mecanico?navAction=push",NA,"S/ 619.90",NA,NA
"2017-08-23","televisores","falabella","Wacom","/falabella-pe/product/15900187/Tablet-Digital-Intuos-Art-Small?navAction=push",NA,"S/ 479",NA,NA
"2017-08-23","televisores","falabella","Asus","/falabella-pe/product/15723420/Notebook-17,3-Intel-Core-i7-16-GB-1-TB-Full-HD-Silver?navAction=push","S/ 9,999","S/ 8,499",NA,NA
"2017-08-23","televisores","falabella","Acer","/falabella-pe/product/15071033/Notebook-14''-CI3-4GB-RAM-128SSD?navAction=push","S/ 2,099","S/ 1,799",NA,NA
"2017-08-23","televisores","falabella","Samsonite","/falabella-pe/product/14952122/Mochila-Portafolio-Nasdaq-331NE?navAction=push",NA,"S/ 169","4",NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/14405875/Tinta-670-CZ113AL-Negro?navAction=push",NA,"S/ 41.90","4",NA
"2017-08-23","televisores","falabella","Skill","/falabella-pe/product/14973119/Cooler-para-Notebook-15,6-Negro?navAction=push",NA,"S/ 29.90","4",NA
"2017-08-23","televisores","falabella","Targus","/falabella-pe/product/15809168/Mochila-CitySmart-EVA-16-?navAction=push",NA,"S/ 229",NA,NA
"2017-08-23","televisores","falabella","Asus","/falabella-pe/product/15195292/Notebook-Ci5-7200U-8G-256G-13.3''-Gris?navAction=push","S/ 3,899","S/ 3,699","4",NA
"2017-08-23","televisores","falabella","LG","/falabella-pe/product/15774303/Monitor-27-LED-IPS-Gamer-27MP59G?navAction=push",NA,"S/ 1,099",NA,NA
"2017-08-23","televisores","falabella","Macrotel","/falabella-pe/product/14208348/Cable-HDMI-MV-2310-1,8-mt?navAction=push",NA,"S/ 16.90","4",NA
"2017-08-23","televisores","falabella","Kasperky","/falabella-pe/product/15094934/Antivirus-Internet-para-1-PC?navAction=push",NA,"S/ 159",NA,NA
"2017-08-23","televisores","falabella","Exin","/falabella-pe/product/15719249/CPU-para-Gamers-Defender-77?navAction=push",NA,"S/ 5,029",NA,NA
"2017-08-23","televisores","falabella","Wacom","/falabella-pe/product/15900185/Tablet-Digital-Intuos-Photo-Small?navAction=push",NA,"S/ 479",NA,NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/14405874/Tinta-662-XL-CZ106AL-Tricolor?navAction=push",NA,"S/ 110.50","4",NA
"2017-08-23","televisores","falabella","Targus","/falabella-pe/product/15809167/Mochila-CitySmart-15.6-Negro?navAction=push",NA,"S/ 139",NA,NA
"2017-08-23","televisores","falabella","Leotec","/falabella-pe/product/15808136/Repetidor-de-Punto-de-Acceso-Router-Blanco?navAction=push",NA,"S/ 139",NA,NA
"2017-08-23","televisores","falabella","Lenovo","/falabella-pe/product/15202043/Tablet-7''-Lenovo-de-8GB-Negro?navAction=push",NA,"S/ 299","4",NA
"2017-08-23","televisores","falabella","Kasperky","/falabella-pe/product/15094932/Antivirus-para-1-PC?navAction=push",NA,"S/ 99",NA,NA
"2017-08-23","televisores","falabella","Exin","/falabella-pe/product/15719248/CPU-para-Gamers-Defender-74?navAction=push",NA,"S/ 4,189",NA,NA
"2017-08-23","televisores","falabella","Wacom","/falabella-pe/product/15900183/Tablet-Digital-Intuos-Comic-Small?navAction=push",NA,"S/ 479",NA,NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/14405873/Tinta-662-XL-CZ105AL-Negro?navAction=push",NA,"S/ 88.90","4",NA
"2017-08-23","televisores","falabella","Wacom","/falabella-pe/product/15900181/Tablet-Digital-Intuos-Draw-Small-Blanco?navAction=push",NA,"S/ 299",NA,NA
"2017-08-23","televisores","falabella","Dell","/falabella-pe/product/15779388/Notebook-13,3-Intel-Core-i3-4-GB-500-GB-Gris?navAction=push",NA,"S/ 2,099","4",NA
