"fecha","subcategoria","ecommerce","marca","producto","precio.antes","precio.actual"
"2017-09-09","Marcas-de-Belleza","Falabella","LOR�<U+0089>AL PROFESSIONNEL","/falabella-pe/product/15907385/Liss-Unlimited-Force-2-Shamp-250-ml?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Adidas","/falabella-pe/product/14578995/Fun-Sensations-Edt-50-ml?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880215851/Lapiz-Labial-Lipstick-N127?navAction=push&color=Lipstick127",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880218253/Lipstick-Delgado-Gel?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/prod4180014/Sombras-en-polvo-Lustre?navAction=push&color=Retrospeck",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880222574/Lipstick-Delgado-Gel?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880217837/Sombras-para-Ojos-Pigmento-Pure?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880217041/Lapiz-Labial-Lipstick-N-128?navAction=push&color=Lipstick128",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880216339/Lapiz-Labial-Lipstick-N-114?navAction=push&color=Lipstick114",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Estée Lauder","/falabella-pe/product/14391062/Crema-Enlighten-Medium-30-ml?navAction=push","S/ 160","S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880218079/Mascara-de-Pestanas-Largas-y-Rulos?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Max Factor","/falabella-pe/product/14927924/Labial-Lipfinity-Long-Lasting-Forever-Strikin?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880216223/Lapiz-Labial-Lipstick-N-212?navAction=push&color=Lipstick212",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880216271/Lapiz-Labial-Lipstick-N-231?navAction=push&color=Lipstick231",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880217827/Sombras-para-Ojos-Pigmento-Pure?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880216065/Lapiz-Labial-Lipstick-N-173?navAction=push&color=Lipstick173",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Max Factor","/falabella-pe/product/14585594/Mascara-de-Pestanas-Master-Glamour-Extension?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880215889/Lapiz-Labial-Lipstick-N-141?navAction=push&color=Lipstick141",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880217029/Lapiz-Labial-Lipstick-Matte-418?navAction=push&color=Matte418",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880217875/Sombras-para-Ojos-Pigmento-Pure?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Max Factor","/falabella-pe/product/14927920/MF-Labial-Lipfinity-LL-Etnly-Lusc?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880216251/Lipstick-Clasico?navAction=push&color=Lipstick226",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880216295/Lapiz-Labial-Lipstick-N-103?navAction=push&color=Lipstick103",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880216015/Delineador-Labial-Lipliner-FM-860?navAction=push&color=Lipliner860",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880218151/Delineador-Full-Metal?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880216011/Delineador-Labial-Lipliner-FM-858?navAction=push&color=Lipliner858",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880215971/Delineador-Labial-Lipliner-FM-852?navAction=push&color=Lipliner852",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","LOR�<U+0089>AL PROFESSIONNEL","/falabella-pe/product/15907389/Scalp-Pure-Resource-Shampoo-250-Ml?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880216381/Labial-N264-Marron-ST?navAction=push&color=Lipstick264",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","LOR�<U+0089>AL PROFESSIONNEL","/falabella-pe/product/15907391/Control-Sensibalanc-Shampoo-250ml?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Natura & Benessere","/falabella-pe/product/15091942/Face-Care-Tonic-125ml-E-P?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880215869/Lapiz-Labial-Lipstick-N-280?navAction=push&color=Lipstick280",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880218251/Lipstick-Delgado-Gel?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880218009/Sombra-de-Ojos-AMC-Pure-Pigment?navAction=push&color=Morado",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880215883/Lapiz-Labial-Lipstick-N-136?navAction=push&color=Lipstick136",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880215925/Lapiz-Labial-Lipstick-Matte-409?navAction=push&color=Matte409",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Natura & Benessere","/falabella-pe/product/15091939/Face-Care-Milk-125-Ml-Ep?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880216379/Lapiz-Labial-Lipstick-N-126?navAction=push&color=Lipstick126",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880215865/Lapiz-Labial-Lipstick-N-278?navAction=push&color=Lipstick278",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880218105/Mascara-de-Pestanas-Efecto-Falsas?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880218245/Liquid-Eyeliner-21?navAction=push&color=Negro",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880217941/Sombras-para-Ojos-Pigmento-Pure?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880216343/Labial-N254-Rosado-ST?navAction=push&color=Lipstick254",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","LOR�<U+0089>AL PROFESSIONNEL","/falabella-pe/product/15907373/Shampoo-Absolut-Repair-Lipidium-250-ml?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880217931/Sombras-para-Ojos-Pigmento-Pure?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880217929/Sombra-de-Ojos-AMC-Pure-Pigment?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880217909/Sombras-para-Ojos-Pigmento-Pure?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880217899/Sombras-para-Ojos-Pigmento-Pure?navAction=push",NA,"S/ 59"
"2017-09-09","Marcas-de-Belleza","Falabella","Estée Lauder","/falabella-pe/product/prod4650007/Labial-Pure-Color-Envy-Liquid-Lip-Potion?navAction=push&color=Ravred","S/ 99","S/ 59.40"
"2017-09-09","Marcas-de-Belleza","Falabella","Estée Lauder","/falabella-pe/product/14825151/Pure-Color-Envy-Liquid-Lip-Potion?navAction=push&color=Mesmer","S/ 99","S/ 59.40"
"2017-09-09","Marcas-de-Belleza","Falabella","Lancôme","/falabella-pe/product/14028392/Labial-Liquido-in-Love-357?navAction=push&color=InLove357","S/ 99","S/ 59.90"
"2017-09-09","Marcas-de-Belleza","Falabella","Batiste","/falabella-pe/product/15108403/Shampoo-en-Seco-Light-Blonde-200-ml?navAction=push",NA,"S/ 59.90"
"2017-09-09","Marcas-de-Belleza","Falabella","Batiste","/falabella-pe/product/15108404/Shampoo-en-Seco-Brunette-200-ml?navAction=push",NA,"S/ 59.90"
"2017-09-09","Marcas-de-Belleza","Falabella","Batiste","/falabella-pe/product/15108405/Shampoo-en-Seco-Deep-Brown-200-ml?navAction=push",NA,"S/ 59.90"
"2017-09-09","Marcas-de-Belleza","Falabella","Lancôme","/falabella-pe/product/13723811/Fragancia-de-Mujer-O-d-Azur-EDT-50-ml?navAction=push","S/ 159","S/ 59.90"
"2017-09-09","Marcas-de-Belleza","Falabella","Revlon","/falabella-pe/product/15073690/Paleta-Sombras-Pasion?navAction=push",NA,"S/ 59.90"
"2017-09-09","Marcas-de-Belleza","Falabella","Maybelline","/falabella-pe/product/15126228/Paleta-de-Sombra-The-Rock-Nudes?navAction=push",NA,"S/ 59.90"
"2017-09-09","Marcas-de-Belleza","Falabella","Maybelline","/falabella-pe/product/15694408/Paleta-Sombras-Blushed-Nudes?navAction=push",NA,"S/ 59.90"
"2017-09-09","Marcas-de-Belleza","Falabella","Maybelline","/falabella-pe/product/15045099/Paleta-Sombras-Eye-Studio-The-Nudes?navAction=push",NA,"S/ 59.90"
"2017-09-09","Marcas-de-Belleza","Falabella","Lancôme","/falabella-pe/product/prod4650014/Gloss-Lip-Lover?navAction=push&color=InLove357","S/ 99","S/ 59.90"
"2017-09-09","Marcas-de-Belleza","Falabella","Max Factor","/falabella-pe/product/13103547/Mascara-de-Pestanas-Fals-Lash-Effect-Fus-Negro?navAction=push",NA,"S/ 60"
"2017-09-09","Marcas-de-Belleza","Falabella","Revlon","/falabella-pe/product/14859664/Pro-Kabuki-Brocha?navAction=push",NA,"S/ 60"
"2017-09-09","Marcas-de-Belleza","Falabella","Revlon","/falabella-pe/product/14859662/Pro-Blending-Brocha?navAction=push",NA,"S/ 60"
"2017-09-09","Marcas-de-Belleza","Falabella","Revlon","/falabella-pe/product/14859660/Pro-Brocha-Brush?navAction=push",NA,"S/ 60"
"2017-09-09","Marcas-de-Belleza","Falabella","Revlon","/falabella-pe/product/14859663/Pro-Blush-Brocha?navAction=push",NA,"S/ 60"
"2017-09-09","Marcas-de-Belleza","Falabella","Revlon","/falabella-pe/product/14859661/Pro-Brocha?navAction=push",NA,"S/ 60"
"2017-09-09","Marcas-de-Belleza","Falabella","LOR�<U+0089>AL PROFESSIONNEL","/falabella-pe/product/15907396/Myt-Oil-Shampoo-Finos-250ml?navAction=push",NA,"S/ 62"
"2017-09-09","Marcas-de-Belleza","Falabella","LOR�<U+0089>AL PROFESSIONNEL","/falabella-pe/product/15907395/Myt-Oil-Shampoo-Grueso-250ml?navAction=push",NA,"S/ 62"
"2017-09-09","Marcas-de-Belleza","Falabella","L'Oréal","/falabella-pe/product/14484044/Polvo-Compacto-Infallible-160-Sand-Beige?navAction=push",NA,"S/ 62.90"
"2017-09-09","Marcas-de-Belleza","Falabella","L'Oréal","/falabella-pe/product/14483930/Polvo-Compacto-Infallible-123-Warm-Vanill?navAction=push",NA,"S/ 62.90"
"2017-09-09","Marcas-de-Belleza","Falabella","L'Oréal","/falabella-pe/product/14483931/Polvo-Compacto-Infallible-225-Beige?navAction=push",NA,"S/ 62.90"
"2017-09-09","Marcas-de-Belleza","Falabella","L'Oréal","/falabella-pe/product/14483932/Polvo-Compacto-Infallible-245-Warm-Sand?navAction=push",NA,"S/ 62.90"
"2017-09-09","Marcas-de-Belleza","Falabella","LOR�<U+0089>AL PROFESSIONNEL","/falabella-pe/product/15907382/Pro-Keratin-Refill-Cond-150-ml?navAction=push",NA,"S/ 63"
"2017-09-09","Marcas-de-Belleza","Falabella","LOR�<U+0089>AL PROFESSIONNEL","/falabella-pe/product/15907376/Acondicionador-Absolut-Repair-Lipidium-150-ml?navAction=push",NA,"S/ 63"
"2017-09-09","Marcas-de-Belleza","Falabella","LOR�<U+0089>AL PROFESSIONNEL","/falabella-pe/product/15907633/Vitamino-Color-A-Ox-Cond-150ml?navAction=push",NA,"S/ 63"
"2017-09-09","Marcas-de-Belleza","Falabella","LOR�<U+0089>AL PROFESSIONNEL","/falabella-pe/product/15907386/Liss-Unlimited-Crema-Peinar-150ml?navAction=push",NA,"S/ 63"
"2017-09-09","Marcas-de-Belleza","Falabella","Tous","/falabella-pe/product/15118143/Fragancia-Les-Colognes-Concentrees-Man-EDT-50-ml?navAction=push","S/ 99","S/ 64.35"
"2017-09-09","Marcas-de-Belleza","Falabella","Clinique","/falabella-pe/product/10673277/Jabon-Facial-With-Dish-Ext-Streng?navAction=push",NA,"S/ 65"
"2017-09-09","Marcas-de-Belleza","Falabella","L'Oréal","/falabella-pe/product/11406567/Base-True-Match-Liquid-Sand-Beige-W?navAction=push",NA,"S/ 65"
"2017-09-09","Marcas-de-Belleza","Falabella","L'Oréal","/falabella-pe/product/11406569/Base-True-Match-Liquido-Honey-Beige?navAction=push",NA,"S/ 65"
"2017-09-09","Marcas-de-Belleza","Falabella","M·A·C","/falabella-pe/product/15797174/Exfoliante-Labios-Dulce-Vainilla?navAction=push",NA,"S/ 65"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/15797177/Exfoliante-Labios-Berry?navAction=push",NA,"S/ 65"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/15797178/Exfoliante-Labios-Azucar-Marron?navAction=push",NA,"S/ 65"
"2017-09-09","Marcas-de-Belleza","Falabella","Clinique","/falabella-pe/product/14839619/Massage-Tool?navAction=push",NA,"S/ 65"
"2017-09-09","Marcas-de-Belleza","Falabella","Max Factor","/falabella-pe/product/14129653/Mascara-Excess-Volumen-Negro?navAction=push",NA,"S/ 65"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/14295646/Aplicador-pestanas?navAction=push",NA,"S/ 65"
"2017-09-09","Marcas-de-Belleza","Falabella","Elizabeth Arden","/falabella-pe/product/13816160/Lapiz-de-Ojos-Smoky-Espresso?navAction=push",NA,"S/ 65"
"2017-09-09","Marcas-de-Belleza","Falabella","L'Oréal","/falabella-pe/product/11406514/Base-True-Match-Liquid-Caramel-Beige?navAction=push",NA,"S/ 65"
"2017-09-09","Marcas-de-Belleza","Falabella","Elizabeth Arden","/falabella-pe/product/13816159/Smky-Eye-Delineador-Smoky-Black?navAction=push",NA,"S/ 65"
"2017-09-09","Marcas-de-Belleza","Falabella","Revlon","/falabella-pe/product/13957989/Polvo-Compacto-para-Rostro?navAction=push",NA,"S/ 66"
"2017-09-09","Marcas-de-Belleza","Falabella","KERASTASE","/falabella-pe/product/15907467/Baume-Densite-Homme-75ml?navAction=push",NA,"S/ 66"
"2017-09-09","Marcas-de-Belleza","Falabella","Almay","/falabella-pe/product/13179928/Polvo-Truly-Last-Color-Light-Medium?navAction=push",NA,"S/ 66"
"2017-09-09","Marcas-de-Belleza","Falabella","Revlon","/falabella-pe/product/13906696/Polvo-Compacto-para-Rostro-Color-Stay?navAction=push",NA,"S/ 66"
"2017-09-09","Marcas-de-Belleza","Falabella","LOR�<U+0089>AL PROFESSIONNEL","/falabella-pe/product/15907398/Myt-Oil-Spray-Demelant-150ml?navAction=push",NA,"S/ 67"
"2017-09-09","Marcas-de-Belleza","Falabella","L'Oréal","/falabella-pe/product/10042663/Crema-Revitalif-Dia?navAction=push",NA,"S/ 67.90"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/11250156/Pestanas-33?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/11250157/Pestanas-32?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/11250158/Pestanas-34?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/11250159/Pestanas-30?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/13205817/Mascara-de-Pestanas-Extended-Play?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Agatha Ruiz de la Pr...","/falabella-pe/product/10269739/Fragancia-Mujer-Flor-Eau-de-Toilette-50-ml?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/15777929/Labial-HD-Lip-Tint-Matte-21-Nude?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/15777931/Labial-HD-Lip-Tint-Matte-27-Rosado?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/prod4160054/Delineador-de-Cejas?navAction=push&color=Fling",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/15777932/Labial-HD-Lip-Tint-Matte-31-Vino?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/prod4160055/Delineador-de-ojos-Eye-Kohl?navAction=push&color=Teddy",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/15777933/Labial-HD-Lip-Tint-Matte-32-Nude?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880343197/Polvo-Compacto-Freedom-System-Mattyfying-301?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/prod4180020/Labial-Matte?navAction=push&color=Lipstick+Lady+Danger",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/11250151/Pestanas-Postizas?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/15777934/Labial-HD-Lip-Tint-Matte-33-Morado?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/prod4180012/Labial-Lustre?navAction=push&color=Cockney",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880218065/Textura-de-Mousse-AMC?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/prod4160061/Labial-Frost?navAction=push&color=Creme+de+la+Femme",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Adidas","/falabella-pe/product/13546224/Fragancia-Hombre-Extreme-Power-EDT-100-ml?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/11250152/Pestanas-7?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/15777935/Labial-HD-Lip-Tint-Matte-34-Guinda?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/prod4180008/Delineador-de-Labios?navAction=push&color=Plum",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Max Factor","/falabella-pe/product/11409422/Base-de-Maquillaje-Miracle-Touch-Natural?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880218191/Polvo-Mattifying-Loose-2-Coral-ST?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880218093/Crema-de-Maquillaje-CL-202?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/prod4160029/Labial-Amplified-Creme?navAction=push&color=Fucsia",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Clinique","/falabella-pe/product/prod4650012/Brillo-de-Labios-Chubby-Stick-Moisturizing-Lip-Colour-Balm?navAction=push&color=Tint10",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/11250153/Pestanas-20?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/prod4160058/Gel-liquido-de-cejas-Fluidline?navAction=push&color=Crema",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/15777936/Labial-HD-Lip-Tint-Matte-35-Guinda?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/prod4180040/Lapiz-de-Ojos-Powerpoint?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/14774181/Mascara-de-Pestanas-False-Lashes-Maximizer?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/11843476/Mascara-de-Pestanas-Zoom-Fast-Black?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/11416044/Base-de-Labios-Prep-+-Prime?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880218193/Polvos-Sueltos-Mattyfying?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880218169/Polvos-Anti-Brillo-Mattifying-Loose-31?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/10913117/Delineador-Ojos-Ebony?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Clinique","/falabella-pe/product/prod4650002/Gloss-Chubby-Stick-Intense-Moisturizing-Lip-Colour-Balm?navAction=push&color=Mimos",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/10994980/DELINEADOR-OJOS-BROWNBORDER?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/prod4160050/Labial-Cremesheen?navAction=push&color=SH",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880218095/Crema-de-Maquillaje-CL-203?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/11250154/Pestanas-21?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880343186/Polvo-Compacto-Freedom-System-Mattyfying-302?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/11250149/Pestanas-1?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/15777937/Labial-HD-Lip-Tint-Matte-36-Nude?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Shakira","/falabella-pe/product/14573529/Fragancia-Love-Rock-Edt-50-ml?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/14952399/Delineador-Ojos-Modern-Twist-Kajal?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/10984102/Delineador-de-Ojos-Technakohl-Graphblack?navAction=push&color=GRAPHBLACK",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880216847/Cepillo-de-Maquillaje-22T?navAction=push&color=Negro",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Clinique","/falabella-pe/product/13616794/Labial-Chubby-Chunkiest-Chili?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/11804348/Pestanas-43?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/14952397/Delineador-Ojos-Modern-Twist-Kajal?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Adidas","/falabella-pe/product/11340052/Fragancia-de-Hombre-Dynamic-Pulse-Eau-de-Toilette-100-ml?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/prod4180037/Delineador-de-Ojos-Pearlglide-Intense?navAction=push&color=Lord+It+Up",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/prod4200079/Brillo-labial-Lipglass?navAction=push&color=Dreamlover",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/14675429/LABIAL-MATE-IRSE?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/prod4160052/Sombra-para-ojos-Dazzleshadow?navAction=push&color=Dice",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/10913144/Mascara-de-Pestanas-Zoom-Lash?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/12173205/Pestanas-36?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/14952393/Delineador-Ojos-Modern-Twist-Kajal?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Clinique","/falabella-pe/product/12621984/Lapiz-Labial-Chubby-Stick-Mimos?navAction=push&color=Mimos",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Natura & Benessere","/falabella-pe/product/15091938/Face-Care-Scrub-50-Ml-Ep?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/14952389/Delineador-Ojos-Modern-Twist-Kajal?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Inglot","/falabella-pe/product/880218097/Crema-de-Maquillaje-MC300?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","Clinique","/falabella-pe/product/prod4650009/Brillo-de-Labios-Chubby-Stick-Intense?navAction=push&color=IntViolet+2",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/11250155/Pestanas-31?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/11250150/Pestanas-3?navAction=push",NA,"S/ 69"
"2017-09-09","Marcas-de-Belleza","Falabella","MAC","/falabella-pe/product/12876917/Pestanas-2?navAction=push",NA,"S/ 69"
